from,to,title,length,win,color,arrows,dashes,value,smooth
84,27,<p> Match Cnt : <b>345</b><br> Winning rate : <b>46.67</b></p>,1000,46.67,#F6807F,to,FALSE,345,FALSE
84,140,<p> Match Cnt : <b>310</b><br> Winning rate : <b>49.35</b></p>,1000,49.35,#F6807F,to,FALSE,310,FALSE
84,89,<p> Match Cnt : <b>289</b><br> Winning rate : <b>49.48</b></p>,1000,49.48,#F6807F,to,FALSE,289,FALSE
84,95,<p> Match Cnt : <b>271</b><br> Winning rate : <b>49.45</b></p>,1000,49.45,#F6807F,to,FALSE,271,FALSE
84,29,<p> Match Cnt : <b>266</b><br> Winning rate : <b>39.85</b></p>,1000,39.85,#F6807F,to,FALSE,266,FALSE
84,94,<p> Match Cnt : <b>260</b><br> Winning rate : <b>56.54</b></p>,1000,56.54,#8CB4F7,to,FALSE,260,FALSE
84,45,<p> Match Cnt : <b>252</b><br> Winning rate : <b>44.44</b></p>,1000,44.44,#F6807F,to,FALSE,252,FALSE
84,129,<p> Match Cnt : <b>246</b><br> Winning rate : <b>59.35</b></p>,1000,59.35,#8CB4F7,to,FALSE,246,FALSE
84,39,<p> Match Cnt : <b>244</b><br> Winning rate : <b>53.69</b></p>,1000,53.69,#8CB4F7,to,FALSE,244,FALSE
84,139,<p> Match Cnt : <b>224</b><br> Winning rate : <b>53.13</b></p>,1000,53.13,#8CB4F7,to,FALSE,224,FALSE
84,53,<p> Match Cnt : <b>192</b><br> Winning rate : <b>47.92</b></p>,1000,47.92,#F6807F,to,FALSE,192,FALSE
84,135,<p> Match Cnt : <b>162</b><br> Winning rate : <b>46.91</b></p>,1000,46.91,#F6807F,to,FALSE,162,FALSE
84,5,<p> Match Cnt : <b>160</b><br> Winning rate : <b>52.5</b></p>,1000,52.5,#8CB4F7,to,FALSE,160,FALSE
84,103,<p> Match Cnt : <b>156</b><br> Winning rate : <b>49.36</b></p>,1000,49.36,#F6807F,to,FALSE,156,FALSE
84,85,<p> Match Cnt : <b>155</b><br> Winning rate : <b>52.26</b></p>,1000,52.26,#8CB4F7,to,FALSE,155,FALSE
84,125,<p> Match Cnt : <b>146</b><br> Winning rate : <b>49.32</b></p>,1000,49.32,#F6807F,to,FALSE,146,FALSE
84,66,<p> Match Cnt : <b>145</b><br> Winning rate : <b>53.1</b></p>,1000,53.1,#8CB4F7,to,FALSE,145,FALSE
84,119,<p> Match Cnt : <b>145</b><br> Winning rate : <b>42.76</b></p>,1000,42.76,#F6807F,to,FALSE,145,FALSE
84,109,<p> Match Cnt : <b>106</b><br> Winning rate : <b>57.55</b></p>,1000,57.55,#8CB4F7,to,FALSE,106,FALSE
84,36,<p> Match Cnt : <b>106</b><br> Winning rate : <b>50</b></p>,1000,50,#C4F2C2,to,FALSE,106,FALSE
84,38,<p> Match Cnt : <b>93</b><br> Winning rate : <b>60.22</b></p>,1000,60.22,#8CB4F7,to,FALSE,93,FALSE
84,98,<p> Match Cnt : <b>91</b><br> Winning rate : <b>56.04</b></p>,1000,56.04,#8CB4F7,to,FALSE,91,FALSE
84,46,<p> Match Cnt : <b>84</b><br> Winning rate : <b>44.05</b></p>,1000,44.05,#F6807F,to,FALSE,84,FALSE
84,43,<p> Match Cnt : <b>67</b><br> Winning rate : <b>41.79</b></p>,1000,41.79,#F6807F,to,FALSE,67,FALSE
84,141,<p> Match Cnt : <b>60</b><br> Winning rate : <b>55</b></p>,1000,55,#8CB4F7,to,FALSE,60,FALSE
84,64,<p> Match Cnt : <b>3172</b><br> Winning rate : <b>48.87</b></p>,1000,48.87,#F6807F,to,FALSE,3172,FALSE
84,100,<p> Match Cnt : <b>1099</b><br> Winning rate : <b>52.59</b></p>,1000,52.59,#8CB4F7,to,FALSE,1099,FALSE
84,26,<p> Match Cnt : <b>1011</b><br> Winning rate : <b>45.5</b></p>,1000,45.5,#F6807F,to,FALSE,1011,FALSE
84,60,<p> Match Cnt : <b>985</b><br> Winning rate : <b>48.63</b></p>,1000,48.63,#F6807F,to,FALSE,985,FALSE
84,22,<p> Match Cnt : <b>968</b><br> Winning rate : <b>52.69</b></p>,1000,52.69,#8CB4F7,to,FALSE,968,FALSE
84,136,<p> Match Cnt : <b>967</b><br> Winning rate : <b>54.08</b></p>,1000,54.08,#8CB4F7,to,FALSE,967,FALSE
84,77,<p> Match Cnt : <b>856</b><br> Winning rate : <b>44.16</b></p>,1000,44.16,#F6807F,to,FALSE,856,FALSE
84,82,<p> Match Cnt : <b>818</b><br> Winning rate : <b>50.37</b></p>,1000,50.37,#8CB4F7,to,FALSE,818,FALSE
84,107,<p> Match Cnt : <b>782</b><br> Winning rate : <b>53.2</b></p>,1000,53.2,#8CB4F7,to,FALSE,782,FALSE
84,57,<p> Match Cnt : <b>743</b><br> Winning rate : <b>49.13</b></p>,1000,49.13,#F6807F,to,FALSE,743,FALSE
84,144,<p> Match Cnt : <b>663</b><br> Winning rate : <b>42.53</b></p>,1000,42.53,#F6807F,to,FALSE,663,FALSE
84,74,<p> Match Cnt : <b>614</b><br> Winning rate : <b>52.12</b></p>,1000,52.12,#8CB4F7,to,FALSE,614,FALSE
84,37,<p> Match Cnt : <b>590</b><br> Winning rate : <b>55.25</b></p>,1000,55.25,#8CB4F7,to,FALSE,590,FALSE
84,83,<p> Match Cnt : <b>530</b><br> Winning rate : <b>52.45</b></p>,1000,52.45,#8CB4F7,to,FALSE,530,FALSE
84,25,<p> Match Cnt : <b>466</b><br> Winning rate : <b>51.29</b></p>,1000,51.29,#8CB4F7,to,FALSE,466,FALSE
84,149,<p> Match Cnt : <b>433</b><br> Winning rate : <b>46.65</b></p>,1000,46.65,#F6807F,to,FALSE,433,FALSE
84,59,<p> Match Cnt : <b>416</b><br> Winning rate : <b>51.2</b></p>,1000,51.2,#8CB4F7,to,FALSE,416,FALSE
84,27,<p> Match Cnt : <b>345</b><br> Winning rate : <b>46.67</b></p>,1000,46.67,#F6807F,to,FALSE,345,FALSE
84,140,<p> Match Cnt : <b>310</b><br> Winning rate : <b>49.35</b></p>,1000,49.35,#F6807F,to,FALSE,310,FALSE
84,89,<p> Match Cnt : <b>289</b><br> Winning rate : <b>49.48</b></p>,1000,49.48,#F6807F,to,FALSE,289,FALSE
84,95,<p> Match Cnt : <b>271</b><br> Winning rate : <b>49.45</b></p>,1000,49.45,#F6807F,to,FALSE,271,FALSE
84,29,<p> Match Cnt : <b>266</b><br> Winning rate : <b>39.85</b></p>,1000,39.85,#F6807F,to,FALSE,266,FALSE
84,94,<p> Match Cnt : <b>260</b><br> Winning rate : <b>56.54</b></p>,1000,56.54,#8CB4F7,to,FALSE,260,FALSE
84,45,<p> Match Cnt : <b>252</b><br> Winning rate : <b>44.44</b></p>,1000,44.44,#F6807F,to,FALSE,252,FALSE
84,129,<p> Match Cnt : <b>246</b><br> Winning rate : <b>59.35</b></p>,1000,59.35,#8CB4F7,to,FALSE,246,FALSE
84,39,<p> Match Cnt : <b>244</b><br> Winning rate : <b>53.69</b></p>,1000,53.69,#8CB4F7,to,FALSE,244,FALSE
84,139,<p> Match Cnt : <b>224</b><br> Winning rate : <b>53.13</b></p>,1000,53.13,#8CB4F7,to,FALSE,224,FALSE
84,53,<p> Match Cnt : <b>192</b><br> Winning rate : <b>47.92</b></p>,1000,47.92,#F6807F,to,FALSE,192,FALSE
84,135,<p> Match Cnt : <b>162</b><br> Winning rate : <b>46.91</b></p>,1000,46.91,#F6807F,to,FALSE,162,FALSE
84,5,<p> Match Cnt : <b>160</b><br> Winning rate : <b>52.5</b></p>,1000,52.5,#8CB4F7,to,FALSE,160,FALSE
84,103,<p> Match Cnt : <b>156</b><br> Winning rate : <b>49.36</b></p>,1000,49.36,#F6807F,to,FALSE,156,FALSE
84,85,<p> Match Cnt : <b>155</b><br> Winning rate : <b>52.26</b></p>,1000,52.26,#8CB4F7,to,FALSE,155,FALSE
84,125,<p> Match Cnt : <b>146</b><br> Winning rate : <b>49.32</b></p>,1000,49.32,#F6807F,to,FALSE,146,FALSE
84,66,<p> Match Cnt : <b>145</b><br> Winning rate : <b>53.1</b></p>,1000,53.1,#8CB4F7,to,FALSE,145,FALSE
84,119,<p> Match Cnt : <b>145</b><br> Winning rate : <b>42.76</b></p>,1000,42.76,#F6807F,to,FALSE,145,FALSE
84,109,<p> Match Cnt : <b>106</b><br> Winning rate : <b>57.55</b></p>,1000,57.55,#8CB4F7,to,FALSE,106,FALSE
84,36,<p> Match Cnt : <b>106</b><br> Winning rate : <b>50</b></p>,1000,50,#C4F2C2,to,FALSE,106,FALSE
84,38,<p> Match Cnt : <b>93</b><br> Winning rate : <b>60.22</b></p>,1000,60.22,#8CB4F7,to,FALSE,93,FALSE
84,98,<p> Match Cnt : <b>91</b><br> Winning rate : <b>56.04</b></p>,1000,56.04,#8CB4F7,to,FALSE,91,FALSE
84,46,<p> Match Cnt : <b>84</b><br> Winning rate : <b>44.05</b></p>,1000,44.05,#F6807F,to,FALSE,84,FALSE
84,43,<p> Match Cnt : <b>67</b><br> Winning rate : <b>41.79</b></p>,1000,41.79,#F6807F,to,FALSE,67,FALSE
84,141,<p> Match Cnt : <b>60</b><br> Winning rate : <b>55</b></p>,1000,55,#8CB4F7,to,FALSE,60,FALSE
85,64,<p> Match Cnt : <b>1547</b><br> Winning rate : <b>48.22</b></p>,1000,48.22,#F6807F,to,FALSE,1547,FALSE
85,77,<p> Match Cnt : <b>505</b><br> Winning rate : <b>40.79</b></p>,1000,40.79,#F6807F,to,FALSE,505,FALSE
85,26,<p> Match Cnt : <b>486</b><br> Winning rate : <b>47.74</b></p>,1000,47.74,#F6807F,to,FALSE,486,FALSE
85,100,<p> Match Cnt : <b>400</b><br> Winning rate : <b>51.25</b></p>,1000,51.25,#8CB4F7,to,FALSE,400,FALSE
85,22,<p> Match Cnt : <b>393</b><br> Winning rate : <b>51.65</b></p>,1000,51.65,#8CB4F7,to,FALSE,393,FALSE
85,144,<p> Match Cnt : <b>365</b><br> Winning rate : <b>53.15</b></p>,1000,53.15,#8CB4F7,to,FALSE,365,FALSE
85,136,<p> Match Cnt : <b>335</b><br> Winning rate : <b>51.64</b></p>,1000,51.64,#8CB4F7,to,FALSE,335,FALSE
85,60,<p> Match Cnt : <b>327</b><br> Winning rate : <b>46.79</b></p>,1000,46.79,#F6807F,to,FALSE,327,FALSE
85,82,<p> Match Cnt : <b>300</b><br> Winning rate : <b>52</b></p>,1000,52,#8CB4F7,to,FALSE,300,FALSE
85,107,<p> Match Cnt : <b>281</b><br> Winning rate : <b>48.04</b></p>,1000,48.04,#F6807F,to,FALSE,281,FALSE
85,57,<p> Match Cnt : <b>275</b><br> Winning rate : <b>50.18</b></p>,1000,50.18,#8CB4F7,to,FALSE,275,FALSE
85,37,<p> Match Cnt : <b>246</b><br> Winning rate : <b>52.85</b></p>,1000,52.85,#8CB4F7,to,FALSE,246,FALSE
85,83,<p> Match Cnt : <b>243</b><br> Winning rate : <b>46.09</b></p>,1000,46.09,#F6807F,to,FALSE,243,FALSE
85,74,<p> Match Cnt : <b>213</b><br> Winning rate : <b>51.17</b></p>,1000,51.17,#8CB4F7,to,FALSE,213,FALSE
85,149,<p> Match Cnt : <b>190</b><br> Winning rate : <b>42.63</b></p>,1000,42.63,#F6807F,to,FALSE,190,FALSE
85,25,<p> Match Cnt : <b>170</b><br> Winning rate : <b>50.59</b></p>,1000,50.59,#8CB4F7,to,FALSE,170,FALSE
85,29,<p> Match Cnt : <b>164</b><br> Winning rate : <b>48.17</b></p>,1000,48.17,#F6807F,to,FALSE,164,FALSE
85,59,<p> Match Cnt : <b>163</b><br> Winning rate : <b>47.24</b></p>,1000,47.24,#F6807F,to,FALSE,163,FALSE
85,140,<p> Match Cnt : <b>162</b><br> Winning rate : <b>54.94</b></p>,1000,54.94,#8CB4F7,to,FALSE,162,FALSE
85,84,<p> Match Cnt : <b>155</b><br> Winning rate : <b>47.74</b></p>,1000,47.74,#F6807F,to,FALSE,155,FALSE
85,95,<p> Match Cnt : <b>151</b><br> Winning rate : <b>52.32</b></p>,1000,52.32,#8CB4F7,to,FALSE,151,FALSE
85,89,<p> Match Cnt : <b>143</b><br> Winning rate : <b>50.35</b></p>,1000,50.35,#8CB4F7,to,FALSE,143,FALSE
85,94,<p> Match Cnt : <b>137</b><br> Winning rate : <b>44.53</b></p>,1000,44.53,#F6807F,to,FALSE,137,FALSE
85,27,<p> Match Cnt : <b>126</b><br> Winning rate : <b>45.24</b></p>,1000,45.24,#F6807F,to,FALSE,126,FALSE
85,129,<p> Match Cnt : <b>105</b><br> Winning rate : <b>43.81</b></p>,1000,43.81,#F6807F,to,FALSE,105,FALSE
85,139,<p> Match Cnt : <b>95</b><br> Winning rate : <b>53.68</b></p>,1000,53.68,#8CB4F7,to,FALSE,95,FALSE
85,135,<p> Match Cnt : <b>92</b><br> Winning rate : <b>55.43</b></p>,1000,55.43,#8CB4F7,to,FALSE,92,FALSE
85,45,<p> Match Cnt : <b>83</b><br> Winning rate : <b>45.78</b></p>,1000,45.78,#F6807F,to,FALSE,83,FALSE
85,5,<p> Match Cnt : <b>78</b><br> Winning rate : <b>52.56</b></p>,1000,52.56,#8CB4F7,to,FALSE,78,FALSE
85,66,<p> Match Cnt : <b>76</b><br> Winning rate : <b>43.42</b></p>,1000,43.42,#F6807F,to,FALSE,76,FALSE
85,103,<p> Match Cnt : <b>72</b><br> Winning rate : <b>37.5</b></p>,1000,37.5,#F6807F,to,FALSE,72,FALSE
85,125,<p> Match Cnt : <b>71</b><br> Winning rate : <b>49.3</b></p>,1000,49.3,#F6807F,to,FALSE,71,FALSE
85,39,<p> Match Cnt : <b>66</b><br> Winning rate : <b>60.61</b></p>,1000,60.61,#8CB4F7,to,FALSE,66,FALSE
85,53,<p> Match Cnt : <b>63</b><br> Winning rate : <b>47.62</b></p>,1000,47.62,#F6807F,to,FALSE,63,FALSE
85,119,<p> Match Cnt : <b>53</b><br> Winning rate : <b>43.4</b></p>,1000,43.4,#F6807F,to,FALSE,53,FALSE
85,36,<p> Match Cnt : <b>53</b><br> Winning rate : <b>52.83</b></p>,1000,52.83,#8CB4F7,to,FALSE,53,FALSE
86,116,<p> Match Cnt : <b>996</b><br> Winning rate : <b>48.19</b></p>,1000,48.19,#F6807F,to,FALSE,996,FALSE
86,150,<p> Match Cnt : <b>778</b><br> Winning rate : <b>47.56</b></p>,1000,47.56,#F6807F,to,FALSE,778,FALSE
86,145,<p> Match Cnt : <b>737</b><br> Winning rate : <b>46.27</b></p>,1000,46.27,#F6807F,to,FALSE,737,FALSE
86,3,<p> Match Cnt : <b>645</b><br> Winning rate : <b>50.85</b></p>,1000,50.85,#8CB4F7,to,FALSE,645,FALSE
86,63,<p> Match Cnt : <b>590</b><br> Winning rate : <b>46.95</b></p>,1000,46.95,#F6807F,to,FALSE,590,FALSE
86,55,<p> Match Cnt : <b>587</b><br> Winning rate : <b>46.68</b></p>,1000,46.68,#F6807F,to,FALSE,587,FALSE
86,146,<p> Match Cnt : <b>579</b><br> Winning rate : <b>43.7</b></p>,1000,43.7,#F6807F,to,FALSE,579,FALSE
86,137,<p> Match Cnt : <b>523</b><br> Winning rate : <b>47.04</b></p>,1000,47.04,#F6807F,to,FALSE,523,FALSE
86,120,<p> Match Cnt : <b>496</b><br> Winning rate : <b>44.35</b></p>,1000,44.35,#F6807F,to,FALSE,496,FALSE
86,127,<p> Match Cnt : <b>443</b><br> Winning rate : <b>46.95</b></p>,1000,46.95,#F6807F,to,FALSE,443,FALSE
86,143,<p> Match Cnt : <b>427</b><br> Winning rate : <b>42.15</b></p>,1000,42.15,#F6807F,to,FALSE,427,FALSE
86,68,<p> Match Cnt : <b>384</b><br> Winning rate : <b>48.18</b></p>,1000,48.18,#F6807F,to,FALSE,384,FALSE
86,42,<p> Match Cnt : <b>360</b><br> Winning rate : <b>49.72</b></p>,1000,49.72,#F6807F,to,FALSE,360,FALSE
86,91,<p> Match Cnt : <b>346</b><br> Winning rate : <b>51.45</b></p>,1000,51.45,#8CB4F7,to,FALSE,346,FALSE
86,2,<p> Match Cnt : <b>327</b><br> Winning rate : <b>45.26</b></p>,1000,45.26,#F6807F,to,FALSE,327,FALSE
86,138,<p> Match Cnt : <b>316</b><br> Winning rate : <b>49.05</b></p>,1000,49.05,#F6807F,to,FALSE,316,FALSE
86,32,<p> Match Cnt : <b>313</b><br> Winning rate : <b>45.69</b></p>,1000,45.69,#F6807F,to,FALSE,313,FALSE
86,136,<p> Match Cnt : <b>304</b><br> Winning rate : <b>49.34</b></p>,1000,49.34,#F6807F,to,FALSE,304,FALSE
86,88,<p> Match Cnt : <b>284</b><br> Winning rate : <b>52.11</b></p>,1000,52.11,#8CB4F7,to,FALSE,284,FALSE
86,152,<p> Match Cnt : <b>245</b><br> Winning rate : <b>46.53</b></p>,1000,46.53,#F6807F,to,FALSE,245,FALSE
86,31,<p> Match Cnt : <b>242</b><br> Winning rate : <b>46.69</b></p>,1000,46.69,#F6807F,to,FALSE,242,FALSE
86,6,<p> Match Cnt : <b>237</b><br> Winning rate : <b>48.95</b></p>,1000,48.95,#F6807F,to,FALSE,237,FALSE
86,70,<p> Match Cnt : <b>207</b><br> Winning rate : <b>45.89</b></p>,1000,45.89,#F6807F,to,FALSE,207,FALSE
86,25,<p> Match Cnt : <b>193</b><br> Winning rate : <b>42.49</b></p>,1000,42.49,#F6807F,to,FALSE,193,FALSE
86,22,<p> Match Cnt : <b>170</b><br> Winning rate : <b>44.12</b></p>,1000,44.12,#F6807F,to,FALSE,170,FALSE
86,101,<p> Match Cnt : <b>161</b><br> Winning rate : <b>40.99</b></p>,1000,40.99,#F6807F,to,FALSE,161,FALSE
86,100,<p> Match Cnt : <b>153</b><br> Winning rate : <b>47.71</b></p>,1000,47.71,#F6807F,to,FALSE,153,FALSE
86,117,<p> Match Cnt : <b>145</b><br> Winning rate : <b>51.72</b></p>,1000,51.72,#8CB4F7,to,FALSE,145,FALSE
86,54,<p> Match Cnt : <b>127</b><br> Winning rate : <b>48.03</b></p>,1000,48.03,#F6807F,to,FALSE,127,FALSE
86,72,<p> Match Cnt : <b>121</b><br> Winning rate : <b>45.45</b></p>,1000,45.45,#F6807F,to,FALSE,121,FALSE
86,18,<p> Match Cnt : <b>121</b><br> Winning rate : <b>46.28</b></p>,1000,46.28,#F6807F,to,FALSE,121,FALSE
86,67,<p> Match Cnt : <b>117</b><br> Winning rate : <b>48.72</b></p>,1000,48.72,#F6807F,to,FALSE,117,FALSE
86,106,<p> Match Cnt : <b>115</b><br> Winning rate : <b>48.7</b></p>,1000,48.7,#F6807F,to,FALSE,115,FALSE
86,20,<p> Match Cnt : <b>99</b><br> Winning rate : <b>49.49</b></p>,1000,49.49,#F6807F,to,FALSE,99,FALSE
86,83,<p> Match Cnt : <b>97</b><br> Winning rate : <b>44.33</b></p>,1000,44.33,#F6807F,to,FALSE,97,FALSE
86,7,<p> Match Cnt : <b>91</b><br> Winning rate : <b>52.75</b></p>,1000,52.75,#8CB4F7,to,FALSE,91,FALSE
86,97,<p> Match Cnt : <b>90</b><br> Winning rate : <b>46.67</b></p>,1000,46.67,#F6807F,to,FALSE,90,FALSE
86,81,<p> Match Cnt : <b>86</b><br> Winning rate : <b>44.19</b></p>,1000,44.19,#F6807F,to,FALSE,86,FALSE
86,71,<p> Match Cnt : <b>85</b><br> Winning rate : <b>47.06</b></p>,1000,47.06,#F6807F,to,FALSE,85,FALSE
86,47,<p> Match Cnt : <b>85</b><br> Winning rate : <b>49.41</b></p>,1000,49.41,#F6807F,to,FALSE,85,FALSE
86,124,<p> Match Cnt : <b>85</b><br> Winning rate : <b>38.82</b></p>,1000,38.82,#F6807F,to,FALSE,85,FALSE
86,11,<p> Match Cnt : <b>63</b><br> Winning rate : <b>47.62</b></p>,1000,47.62,#F6807F,to,FALSE,63,FALSE
86,38,<p> Match Cnt : <b>59</b><br> Winning rate : <b>47.46</b></p>,1000,47.46,#F6807F,to,FALSE,59,FALSE
87,106,<p> Match Cnt : <b>1736</b><br> Winning rate : <b>51.27</b></p>,1000,51.27,#8CB4F7,to,FALSE,1736,FALSE
87,116,<p> Match Cnt : <b>1734</b><br> Winning rate : <b>50.69</b></p>,1000,50.69,#8CB4F7,to,FALSE,1734,FALSE
87,1,<p> Match Cnt : <b>1576</b><br> Winning rate : <b>52.35</b></p>,1000,52.35,#8CB4F7,to,FALSE,1576,FALSE
87,108,<p> Match Cnt : <b>1160</b><br> Winning rate : <b>47.93</b></p>,1000,47.93,#F6807F,to,FALSE,1160,FALSE
87,97,<p> Match Cnt : <b>1143</b><br> Winning rate : <b>56.17</b></p>,1000,56.17,#8CB4F7,to,FALSE,1143,FALSE
87,76,<p> Match Cnt : <b>895</b><br> Winning rate : <b>48.72</b></p>,1000,48.72,#F6807F,to,FALSE,895,FALSE
87,21,<p> Match Cnt : <b>827</b><br> Winning rate : <b>53.69</b></p>,1000,53.69,#8CB4F7,to,FALSE,827,FALSE
87,3,<p> Match Cnt : <b>775</b><br> Winning rate : <b>51.35</b></p>,1000,51.35,#8CB4F7,to,FALSE,775,FALSE
87,42,<p> Match Cnt : <b>773</b><br> Winning rate : <b>57.05</b></p>,1000,57.05,#8CB4F7,to,FALSE,773,FALSE
87,71,<p> Match Cnt : <b>687</b><br> Winning rate : <b>52.4</b></p>,1000,52.4,#8CB4F7,to,FALSE,687,FALSE
87,35,<p> Match Cnt : <b>678</b><br> Winning rate : <b>52.8</b></p>,1000,52.8,#8CB4F7,to,FALSE,678,FALSE
87,47,<p> Match Cnt : <b>660</b><br> Winning rate : <b>56.06</b></p>,1000,56.06,#8CB4F7,to,FALSE,660,FALSE
87,64,<p> Match Cnt : <b>633</b><br> Winning rate : <b>52.45</b></p>,1000,52.45,#8CB4F7,to,FALSE,633,FALSE
87,38,<p> Match Cnt : <b>618</b><br> Winning rate : <b>53.07</b></p>,1000,53.07,#8CB4F7,to,FALSE,618,FALSE
87,34,<p> Match Cnt : <b>598</b><br> Winning rate : <b>49.67</b></p>,1000,49.67,#F6807F,to,FALSE,598,FALSE
87,30,<p> Match Cnt : <b>580</b><br> Winning rate : <b>52.41</b></p>,1000,52.41,#8CB4F7,to,FALSE,580,FALSE
87,56,<p> Match Cnt : <b>509</b><br> Winning rate : <b>51.87</b></p>,1000,51.87,#8CB4F7,to,FALSE,509,FALSE
87,139,<p> Match Cnt : <b>495</b><br> Winning rate : <b>51.31</b></p>,1000,51.31,#8CB4F7,to,FALSE,495,FALSE
87,46,<p> Match Cnt : <b>494</b><br> Winning rate : <b>52.43</b></p>,1000,52.43,#8CB4F7,to,FALSE,494,FALSE
87,132,<p> Match Cnt : <b>485</b><br> Winning rate : <b>53.81</b></p>,1000,53.81,#8CB4F7,to,FALSE,485,FALSE
87,138,<p> Match Cnt : <b>426</b><br> Winning rate : <b>57.28</b></p>,1000,57.28,#8CB4F7,to,FALSE,426,FALSE
87,122,<p> Match Cnt : <b>425</b><br> Winning rate : <b>52.47</b></p>,1000,52.47,#8CB4F7,to,FALSE,425,FALSE
87,99,<p> Match Cnt : <b>403</b><br> Winning rate : <b>48.14</b></p>,1000,48.14,#F6807F,to,FALSE,403,FALSE
87,79,<p> Match Cnt : <b>398</b><br> Winning rate : <b>50</b></p>,1000,50,#C4F2C2,to,FALSE,398,FALSE
87,17,<p> Match Cnt : <b>379</b><br> Winning rate : <b>51.72</b></p>,1000,51.72,#8CB4F7,to,FALSE,379,FALSE
87,100,<p> Match Cnt : <b>375</b><br> Winning rate : <b>51.47</b></p>,1000,51.47,#8CB4F7,to,FALSE,375,FALSE
87,111,<p> Match Cnt : <b>355</b><br> Winning rate : <b>53.8</b></p>,1000,53.8,#8CB4F7,to,FALSE,355,FALSE
87,141,<p> Match Cnt : <b>320</b><br> Winning rate : <b>52.5</b></p>,1000,52.5,#8CB4F7,to,FALSE,320,FALSE
87,58,<p> Match Cnt : <b>319</b><br> Winning rate : <b>50.16</b></p>,1000,50.16,#8CB4F7,to,FALSE,319,FALSE
87,61,<p> Match Cnt : <b>310</b><br> Winning rate : <b>50</b></p>,1000,50,#C4F2C2,to,FALSE,310,FALSE
87,33,<p> Match Cnt : <b>303</b><br> Winning rate : <b>54.13</b></p>,1000,54.13,#8CB4F7,to,FALSE,303,FALSE
87,41,<p> Match Cnt : <b>253</b><br> Winning rate : <b>47.83</b></p>,1000,47.83,#F6807F,to,FALSE,253,FALSE
87,89,<p> Match Cnt : <b>251</b><br> Winning rate : <b>51</b></p>,1000,51,#8CB4F7,to,FALSE,251,FALSE
87,130,<p> Match Cnt : <b>233</b><br> Winning rate : <b>50.64</b></p>,1000,50.64,#8CB4F7,to,FALSE,233,FALSE
87,68,<p> Match Cnt : <b>224</b><br> Winning rate : <b>55.8</b></p>,1000,55.8,#8CB4F7,to,FALSE,224,FALSE
87,136,<p> Match Cnt : <b>223</b><br> Winning rate : <b>55.61</b></p>,1000,55.61,#8CB4F7,to,FALSE,223,FALSE
87,145,<p> Match Cnt : <b>204</b><br> Winning rate : <b>51.47</b></p>,1000,51.47,#8CB4F7,to,FALSE,204,FALSE
87,19,<p> Match Cnt : <b>193</b><br> Winning rate : <b>51.81</b></p>,1000,51.81,#8CB4F7,to,FALSE,193,FALSE
87,73,<p> Match Cnt : <b>192</b><br> Winning rate : <b>50.52</b></p>,1000,50.52,#8CB4F7,to,FALSE,192,FALSE
87,140,<p> Match Cnt : <b>176</b><br> Winning rate : <b>47.16</b></p>,1000,47.16,#F6807F,to,FALSE,176,FALSE
87,126,<p> Match Cnt : <b>169</b><br> Winning rate : <b>50.89</b></p>,1000,50.89,#8CB4F7,to,FALSE,169,FALSE
87,23,<p> Match Cnt : <b>166</b><br> Winning rate : <b>50</b></p>,1000,50,#C4F2C2,to,FALSE,166,FALSE
87,92,<p> Match Cnt : <b>166</b><br> Winning rate : <b>60.24</b></p>,1000,60.24,#8CB4F7,to,FALSE,166,FALSE
87,98,<p> Match Cnt : <b>159</b><br> Winning rate : <b>54.72</b></p>,1000,54.72,#8CB4F7,to,FALSE,159,FALSE
87,149,<p> Match Cnt : <b>153</b><br> Winning rate : <b>55.56</b></p>,1000,55.56,#8CB4F7,to,FALSE,153,FALSE
87,101,<p> Match Cnt : <b>141</b><br> Winning rate : <b>61.7</b></p>,1000,61.7,#8CB4F7,to,FALSE,141,FALSE
87,51,<p> Match Cnt : <b>130</b><br> Winning rate : <b>60</b></p>,1000,60,#8CB4F7,to,FALSE,130,FALSE
87,110,<p> Match Cnt : <b>127</b><br> Winning rate : <b>45.67</b></p>,1000,45.67,#F6807F,to,FALSE,127,FALSE
87,40,<p> Match Cnt : <b>119</b><br> Winning rate : <b>57.98</b></p>,1000,57.98,#8CB4F7,to,FALSE,119,FALSE
87,83,<p> Match Cnt : <b>114</b><br> Winning rate : <b>53.51</b></p>,1000,53.51,#8CB4F7,to,FALSE,114,FALSE
87,147,<p> Match Cnt : <b>103</b><br> Winning rate : <b>47.57</b></p>,1000,47.57,#F6807F,to,FALSE,103,FALSE
87,125,<p> Match Cnt : <b>97</b><br> Winning rate : <b>54.64</b></p>,1000,54.64,#8CB4F7,to,FALSE,97,FALSE
87,146,<p> Match Cnt : <b>96</b><br> Winning rate : <b>57.29</b></p>,1000,57.29,#8CB4F7,to,FALSE,96,FALSE
87,88,<p> Match Cnt : <b>61</b><br> Winning rate : <b>52.46</b></p>,1000,52.46,#8CB4F7,to,FALSE,61,FALSE
88,150,<p> Match Cnt : <b>1863</b><br> Winning rate : <b>52.87</b></p>,1000,52.87,#8CB4F7,to,FALSE,1863,FALSE
88,145,<p> Match Cnt : <b>1595</b><br> Winning rate : <b>51.72</b></p>,1000,51.72,#8CB4F7,to,FALSE,1595,FALSE
