,종목,코드,날짜,종가,상태,전일비,시가,고가,저가,거래량
11389,한진칼,180640,2020.12.30,"63,100",상승,"2,300","60,800","63,600","60,400","238,475"
11390,한진칼,180640,2020.12.29,"60,800",상승,800,"60,000","60,800","59,400","101,176"
11391,한진칼,180640,2020.12.28,"60,000",하락,500,"60,500","61,000","59,700","143,888"
11392,한진칼,180640,2020.12.24,"60,500",상승,300,"59,700","60,700","59,700","128,509"
11393,한진칼,180640,2020.12.23,"60,200",상승,200,"59,800","60,400","59,700","120,423"
11394,한진칼,180640,2020.12.22,"60,000",하락,600,"60,600","60,600","59,800","103,915"
11395,한진칼,180640,2020.12.21,"60,600",하락,200,"60,700","60,700","59,400","161,004"
11396,한진칼,180640,2020.12.18,"60,800",하락,100,"61,000","61,100","60,400","100,874"
11397,한진칼,180640,2020.12.17,"60,900",상승,100,"61,000","61,400","60,100","97,421"
11398,한진칼,180640,2020.12.16,"60,800",상승,500,"60,100","62,500","60,100","197,576"
11399,한진칼,180640,2020.12.15,"60,300",하락,"2,800","63,000","63,100","60,200","385,189"
11400,한진칼,180640,2020.12.14,"63,100",하락,"2,700","65,900","65,900","63,000","352,796"
11401,한진칼,180640,2020.12.11,"65,800",하락,100,"65,900","67,500","65,300","245,934"
11402,한진칼,180640,2020.12.10,"65,900",하락,900,"66,900","67,000","65,300","388,998"
11403,한진칼,180640,2020.12.09,"66,800",상승,100,"67,200","67,500","66,400","155,364"
11404,한진칼,180640,2020.12.08,"66,700",하락,200,"66,900","68,500","66,500","198,356"
11405,한진칼,180640,2020.12.07,"66,900",하락,"1,300","68,000","68,200","66,500","216,068"
11406,한진칼,180640,2020.12.04,"68,200",상승,200,"67,800","69,900","67,800","276,439"
11407,한화,000880,2021.03.12,"29,700",상승,550,"29,750","29,850","29,400","252,010"
11408,한화,000880,2021.03.11,"29,150",상승,550,"28,600","29,400","28,600","296,497"
11409,한화,000880,2021.03.10,"28,600",상승,100,"28,750","29,050","28,400","267,630"
11410,한화,000880,2021.03.09,"28,500",하락,250,"28,650","28,900","27,700","454,058"
11411,한화,000880,2021.03.08,"28,750",상승,100,"29,200","29,200","28,650","229,019"
11412,한화,000880,2021.03.05,"28,650",하락,600,"28,550","28,800","28,250","405,180"
11413,한화,000880,2021.03.04,"29,250",하락,900,"30,100","30,100","29,100","409,278"
11414,한화,000880,2021.03.03,"30,150",상승,600,"29,500","30,150","29,500","275,693"
11415,한화,000880,2021.03.02,"29,550",상승,200,"30,150","30,300","29,300","453,244"
11416,한화,000880,2021.02.26,"29,350",하락,"1,200","29,900","29,900","29,000","648,258"
11417,한화,000880,2021.02.25,"30,550",상승,900,"30,050","30,650","29,850","297,800"
11418,한화,000880,2021.02.24,"29,650",하락,"1,200","30,850","31,100","29,450","545,868"
11419,한화,000880,2021.02.23,"30,850",하락,250,"30,800","31,300","30,250","424,731"
11420,한화,000880,2021.02.22,"31,100",하락,500,"31,750","31,900","31,000","334,141"
11421,한화,000880,2021.02.19,"31,600",하락,300,"32,000","32,350","30,850","533,534"
11422,한화,000880,2021.02.18,"31,900",하락,"1,000","32,800","33,100","31,900","523,304"
11423,한화,000880,2021.02.17,"32,900",하락,900,"33,850","33,900","32,850","511,277"
11424,한화,000880,2021.02.16,"33,800",상승,150,"33,850","34,450","33,550","376,004"
11425,한화,000880,2021.02.15,"33,650",하락,150,"34,200","34,200","33,600","375,721"
11426,한화,000880,2021.02.10,"33,800",상승,550,"33,450","33,900","32,800","392,847"
11427,한화,000880,2021.02.09,"33,250",하락,400,"33,800","34,250","33,250","382,981"
11428,한화,000880,2021.02.08,"33,650",하락,450,"34,350","34,450","33,650","370,199"
11429,한화,000880,2021.02.05,"34,100",상승,300,"34,250","34,600","33,750","432,853"
11430,한화,000880,2021.02.04,"33,800",하락,200,"34,000","34,950","33,550","614,006"
11431,한화,000880,2021.02.03,"34,000",상승,200,"34,300","34,350","33,500","457,812"
11432,한화,000880,2021.02.02,"33,800",상승,900,"33,400","34,500","33,200","819,071"
11433,한화,000880,2021.02.01,"32,900",상승,750,"31,950","32,900","31,200","645,472"
11434,한화,000880,2021.01.29,"32,150",하락,"1,250","33,500","33,550","31,150","1,188,402"
11435,한화,000880,2021.01.28,"33,400",하락,"1,700","33,850","34,350","33,050","918,372"
11436,한화,000880,2021.01.27,"35,100",하락,750,"35,950","36,350","34,500","878,737"
11437,한화,000880,2021.01.26,"35,850",상승,"1,250","35,300","37,600","34,950","2,296,395"
11438,한화,000880,2021.01.25,"34,600",상승,100,"34,650","35,300","34,050","1,036,627"
11439,한화,000880,2021.01.22,"34,500",하락,"1,650","35,500","36,050","34,500","1,912,550"
11440,한화,000880,2021.01.21,"36,150",상승,"4,750","32,100","36,600","32,050","5,007,958"
11441,한화,000880,2021.01.20,"31,400",상승,150,"31,700","31,700","30,900","721,792"
11442,한화,000880,2021.01.19,"31,250",상승,750,"31,000","31,400","30,650","657,464"
11443,한화,000880,2021.01.18,"30,500",하락,700,"31,050","32,050","30,250","1,089,634"
11444,한화,000880,2021.01.15,"31,200",상승,500,"32,050","32,500","30,800","1,342,536"
11445,한화,000880,2021.01.14,"30,700",상승,350,"30,700","31,100","30,200","573,114"
11446,한화,000880,2021.01.13,"30,350",상승,900,"29,850","31,150","29,850","806,949"
11447,한화,000880,2021.01.12,"29,450",하락,850,"30,000","30,300","29,150","734,343"
11448,한화,000880,2021.01.11,"30,300",하락,"1,000","31,350","31,700","29,400","1,594,204"
11449,한화,000880,2021.01.08,"31,300",상승,300,"31,600","31,900","30,750","1,270,567"
11450,한화,000880,2021.01.07,"31,000",상승,"1,900","29,700","31,700","29,400","2,129,955"
11451,한화,000880,2021.01.06,"29,100",하락,400,"29,900","29,900","28,700","797,690"
11452,한화,000880,2021.01.05,"29,500",상승,150,"29,200","29,900","28,850","867,244"
11453,한화,000880,2021.01.04,"29,350",상승,"1,050","28,700","29,650","28,450","1,120,170"
11454,한화,000880,2020.12.30,"28,300",상승,450,"27,800","28,350","27,400","589,620"
11455,한화,000880,2020.12.29,"27,850",하락,50,"28,100","28,350","27,600","794,849"
11456,한화,000880,2020.12.28,"27,900",하락,50,"27,950","28,250","27,700","890,337"
11457,한화,000880,2020.12.24,"27,950",상승,"1,150","27,050","28,700","27,000","1,676,840"
11458,한화,000880,2020.12.23,"26,800",상승,600,"26,300","26,950","25,850","561,498"
11459,한화,000880,2020.12.22,"26,200",하락,350,"26,250","26,700","26,000","645,216"
11460,한화,000880,2020.12.21,"26,550",상승,150,"26,500","26,600","26,150","299,965"
11461,한화,000880,2020.12.18,"26,400",하락,150,"26,600","26,850","26,400","364,555"
11462,한화,000880,2020.12.17,"26,550",하락,150,"26,750","26,900","26,350","321,570"
11463,한화,000880,2020.12.16,"26,700",상승,450,"26,600","26,800","26,450","374,615"
11464,한화,000880,2020.12.15,"26,250",상승,50,"26,250","26,400","25,900","278,872"
11465,한화,000880,2020.12.14,"26,200",하락,350,"26,600","26,900","26,200","524,368"
11466,한화,000880,2020.12.11,"26,550",상승,750,"26,000","26,600","26,000","549,641"
11467,한화,000880,2020.12.10,"25,800",하락,300,"25,950","26,100","25,650","357,504"
11468,한화,000880,2020.12.09,"26,100",상승,450,"25,650","26,100","25,650","307,205"
11469,한화,000880,2020.12.08,"25,650",하락,250,"25,950","26,100","25,650","276,395"
11470,한화,000880,2020.12.07,"25,900",하락,350,"26,100","26,150","25,650","345,327"
11471,한화,000880,2020.12.04,"26,250",하락,350,"26,400","26,650","26,050","398,504"
11472,한화생명,088350,2021.03.12,"3,180",상승,20,"3,165","3,185","3,115","4,835,871"
11473,한화생명,088350,2021.03.11,"3,160",하락,40,"3,205","3,230","3,150","5,919,759"
11474,한화생명,088350,2021.03.10,"3,200",하락,110,"3,230","3,310","3,180","7,100,771"
11475,한화생명,088350,2021.03.09,"3,310",하락,40,"3,410","3,450","3,300","11,518,929"
11476,한화생명,088350,2021.03.08,"3,350",상승,85,"3,310","3,430","3,245","14,983,783"
11477,한화생명,088350,2021.03.05,"3,265",상승,135,"3,175","3,315","3,170","22,716,787"
11478,한화생명,088350,2021.03.04,"3,130",하락,30,"3,220","3,230","3,115","6,824,224"
11479,한화생명,088350,2021.03.03,"3,160",하락,30,"3,190","3,200","3,145","4,327,934"
11480,한화생명,088350,2021.03.02,"3,190",하락,15,"3,165","3,290","3,155","8,247,741"
11481,한화생명,088350,2021.02.26,"3,205",상승,65,"3,245","3,360","3,130","21,978,997"
11482,한화생명,088350,2021.02.25,"3,140",하락,10,"3,245","3,250","3,110","8,936,206"
11483,한화생명,088350,2021.02.24,"3,150",하락,180,"3,350","3,415","3,115","14,505,095"
11484,한화생명,088350,2021.02.23,"3,330",하락,140,"3,570","3,665","3,330","27,584,870"
11485,한화생명,088350,2021.02.22,"3,470",상승,240,"3,285","3,540","3,280","42,329,696"
11486,한화생명,088350,2021.02.19,"3,230",상승,140,"3,120","3,390","3,115","46,338,632"
11487,한화생명,088350,2021.02.18,"3,090",하락,210,"3,290","3,295","3,090","14,709,721"
11488,한화생명,088350,2021.02.17,"3,300",상승,335,"3,015","3,375","3,015","54,971,193"
11489,한화생명,088350,2021.02.16,"2,965",상승,20,"2,950","3,020","2,930","4,109,878"
11490,한화생명,088350,2021.02.15,"2,945",하락,55,"3,000","3,060","2,945","4,974,100"
11491,한화생명,088350,2021.02.10,"3,000",하락,20,"3,020","3,075","2,950","6,516,582"
11492,한화생명,088350,2021.02.09,"3,020",상승,190,"2,850","3,090","2,850","17,232,609"
11493,한화생명,088350,2021.02.08,"2,830",상승,5,"2,855","2,900","2,820","4,270,118"
11494,한화생명,088350,2021.02.05,"2,825",상승,90,"2,755","2,890","2,725","6,637,661"
11495,한화생명,088350,2021.02.04,"2,735",하락,125,"2,885","2,890","2,695","6,066,963"
11496,한화생명,088350,2021.02.03,"2,860",상승,10,"2,905","2,935","2,840","4,696,065"
11497,한화생명,088350,2021.02.02,"2,850",상승,120,"2,760","2,910","2,715","7,919,722"
11498,한화생명,088350,2021.02.01,"2,730",상승,60,"2,670","2,750","2,615","4,548,030"
11499,한화생명,088350,2021.01.29,"2,670",하락,75,"2,775","2,790","2,565","9,286,583"
11500,한화생명,088350,2021.01.28,"2,745",하락,95,"2,750","2,790","2,690","6,837,599"
11501,한화생명,088350,2021.01.27,"2,840",하락,55,"2,900","2,945","2,835","3,713,955"
11502,한화생명,088350,2021.01.26,"2,895",하락,115,"3,010","3,010","2,895","4,600,763"
11503,한화생명,088350,2021.01.25,"3,010",상승,105,"2,910","3,035","2,820","7,752,652"
11504,한화생명,088350,2021.01.22,"2,905",하락,95,"3,005","3,010","2,900","5,100,409"
11505,한화생명,088350,2021.01.21,"3,000",상승,5,"3,020","3,050","2,965","4,379,269"
11506,한화생명,088350,2021.01.20,"2,995",하락,25,"3,040","3,050","2,945","5,475,756"
11507,한화생명,088350,2021.01.19,"3,020",상승,65,"2,960","3,070","2,960","5,693,319"
11508,한화생명,088350,2021.01.18,"2,955",하락,115,"3,020","3,045","2,915","8,235,449"
11509,한화생명,088350,2021.01.15,"3,070",하락,100,"3,225","3,230","3,060","7,576,609"
11510,한화생명,088350,2021.01.14,"3,170",하락,65,"3,200","3,270","3,145","9,727,871"
11511,한화생명,088350,2021.01.13,"3,235",상승,150,"3,100","3,450","3,100","41,230,989"
11512,한화생명,088350,2021.01.12,"3,085",하락,135,"3,180","3,340","3,030","16,008,777"
11513,한화생명,088350,2021.01.11,"3,220",하락,170,"3,460","3,645","3,170","34,141,623"
11514,한화생명,088350,2021.01.08,"3,390",상승,30,"3,370","3,600","3,080","65,833,701"
11515,한화생명,088350,2021.01.07,"3,360",상승,705,"2,770","3,435","2,745","123,286,337"
11516,한화생명,088350,2021.01.06,"2,655",상승,165,"2,520","2,690","2,510","20,494,002"
11517,한화생명,088350,2021.01.05,"2,490",상승,150,"2,325","2,515","2,280","10,319,523"
11518,한화생명,088350,2021.01.04,"2,340",하락,100,"2,440","2,445","2,320","8,562,131"
11519,한화생명,088350,2020.12.30,"2,440",상승,40,"2,380","2,465","2,345","5,947,157"
11520,한화생명,088350,2020.12.29,"2,400",하락,30,"2,430","2,430","2,355","5,336,997"
11521,한화생명,088350,2020.12.28,"2,430",하락,15,"2,460","2,515","2,410","5,431,704"
11522,한화생명,088350,2020.12.24,"2,445",상승,5,"2,440","2,500","2,410","5,703,607"
11523,한화생명,088350,2020.12.23,"2,440",하락,65,"2,500","2,535","2,425","5,832,605"
11524,한화생명,088350,2020.12.22,"2,505",전진,0,"2,525","2,615","2,435","10,663,673"
11525,한화생명,088350,2020.12.21,"2,505",하락,155,"2,660","2,670","2,500","11,353,408"
11526,한화생명,088350,2020.12.18,"2,660",전진,0,"2,655","2,720","2,600","8,208,118"
11527,한화생명,088350,2020.12.17,"2,660",하락,80,"2,800","2,870","2,635","16,601,799"
11528,한화생명,088350,2020.12.16,"2,740",상승,180,"2,600","2,755","2,565","15,726,769"
11529,한화생명,088350,2020.12.15,"2,560",상승,55,"2,515","2,615","2,505","12,811,111"
11530,한화생명,088350,2020.12.14,"2,505",상승,165,"2,345","2,585","2,300","28,429,052"
11531,한화생명,088350,2020.12.11,"2,340",상승,170,"2,200","2,390","2,185","17,273,889"
11532,한화생명,088350,2020.12.10,"2,170",하락,5,"2,175","2,235","2,135","5,180,804"
11533,한화생명,088350,2020.12.09,"2,175",상승,15,"2,170","2,195","2,150","4,430,501"
11534,한화생명,088350,2020.12.08,"2,160",하락,5,"2,165","2,200","2,130","4,331,310"
11535,한화생명,088350,2020.12.07,"2,165",하락,90,"2,260","2,265","2,165","6,984,151"
11536,한화생명,088350,2020.12.04,"2,255",하락,25,"2,280","2,350","2,220","8,453,532"
11537,한화솔루션,009830,2021.03.12,"44,100",상승,"2,100","42,900","44,700","42,900","2,152,705"
11538,한화솔루션,009830,2021.03.11,"42,000",상승,"1,000","41,100","42,150","40,700","1,702,661"
11539,한화솔루션,009830,2021.03.10,"41,000",하락,600,"42,950","42,950","41,000","1,398,900"
11540,한화솔루션,009830,2021.03.09,"41,600",하락,"1,150","42,550","43,100","40,100","2,470,538"
11541,한화솔루션,009830,2021.03.08,"42,750",하락,"1,200","44,850","45,350","42,750","1,571,267"
11542,한화솔루션,009830,2021.03.05,"43,950",하락,750,"44,150","44,450","43,150","1,321,372"
11543,한화솔루션,009830,2021.03.04,"44,700",하락,"1,450","45,150","45,250","44,600","1,416,868"
11544,한화솔루션,009830,2021.03.03,"46,150",상승,900,"45,050","46,650","45,000","1,141,696"
11545,한화솔루션,009830,2021.03.02,"45,250",상승,200,"46,250","47,250","45,000","1,675,466"
11546,한화솔루션,009830,2021.02.26,"45,050",하락,"2,100","45,500","46,200","44,550","2,395,483"
11547,한화솔루션,009830,2021.02.25,"47,150",상승,"1,950","45,950","48,250","45,850","1,934,318"
11548,한화솔루션,009830,2021.02.24,"45,200",하락,"1,750","47,600","47,650","45,100","1,754,132"
11549,한화솔루션,009830,2021.02.23,"46,950",하락,"1,650","47,400","47,850","46,700","2,272,524"
11550,한화솔루션,009830,2021.02.22,"48,600",하락,"1,800","50,600","50,800","48,600","1,916,427"
11551,한화솔루션,009830,2021.02.19,"50,400",하락,900,"51,600","52,400","49,500","2,301,771"
11552,한화솔루션,009830,2021.02.18,"51,300",하락,400,"51,800","52,600","50,900","1,276,479"
11553,한화솔루션,009830,2021.02.17,"51,700",하락,"1,200","53,200","53,300","51,700","1,176,142"
11554,한화솔루션,009830,2021.02.16,"52,900",상승,400,"52,600","53,600","52,400","1,004,183"
11555,한화솔루션,009830,2021.02.15,"52,500",하락,900,"53,600","54,000","52,400","1,600,676"
11556,한화솔루션,009830,2021.02.10,"53,400",상승,100,"53,100","53,700","52,000","1,546,719"
11557,한화솔루션,009830,2021.02.09,"53,300",하락,800,"54,800","55,700","53,300","1,754,502"
11558,한화솔루션,009830,2021.02.08,"54,100",하락,100,"54,200","55,000","53,400","2,454,259"
11559,한화솔루션,009830,2021.02.05,"54,200",상승,"3,600","51,500","54,300","51,000","4,396,197"
11560,한화솔루션,009830,2021.02.04,"50,600",하락,"1,300","52,200","52,300","50,300","1,353,948"
11561,한화솔루션,009830,2021.02.03,"51,900",하락,200,"52,600","52,700","51,300","1,269,031"
11562,한화솔루션,009830,2021.02.02,"52,100",상승,600,"52,500","53,500","51,700","1,639,934"
11563,한화솔루션,009830,2021.02.01,"51,500",상승,"1,700","49,250","51,700","48,500","1,958,309"
11564,한화솔루션,009830,2021.01.29,"49,800",하락,"1,700","52,100","52,400","49,050","2,593,465"
11565,한화솔루션,009830,2021.01.28,"51,500",하락,"2,700","52,600","53,300","51,400","2,426,414"
11566,한화솔루션,009830,2021.01.27,"54,200",하락,400,"55,100","55,500","53,500","1,706,317"
11567,한화솔루션,009830,2021.01.26,"54,600",하락,"1,300","55,900","56,700","54,500","2,147,145"
11568,한화솔루션,009830,2021.01.25,"55,900",하락,800,"56,900","57,300","55,700","2,188,489"
11569,한화솔루션,009830,2021.01.22,"56,700",전진,0,"57,000","58,100","56,200","2,928,590"
11570,한화솔루션,009830,2021.01.21,"56,700",하락,500,"58,000","58,500","55,700","3,570,251"
11571,한화솔루션,009830,2021.01.20,"57,200",상승,"2,000","56,200","57,600","54,300","4,458,106"
