"날짜","종가","전일비","시가","고가","저가","거래량","종목"
"2021.03.25","12,250","200","12,000","12,350","11,900","2,055,911","두산중공업"
"2021.03.24","12,050","250","11,750","12,100","11,550","1,831,987","두산중공업"
"2021.03.23","11,800","100","12,000","12,050","11,800","1,789,260","두산중공업"
"2021.03.22","11,900","300","12,100","12,500","11,750","6,481,505","두산중공업"
"2021.03.19","11,600","50","11,300","11,800","11,300","2,525,989","두산중공업"
"2021.03.18","11,650","200","11,900","11,950","11,500","2,046,605","두산중공업"
"2021.03.17","11,850","200","11,700","11,850","11,400","1,640,342","두산중공업"
"2021.03.16","11,650","300","11,500","11,700","11,300","2,118,056","두산중공업"
"2021.03.15","11,350","0","11,450","11,650","11,100","1,739,737","두산중공업"
"2021.03.12","11,350","750","10,700","11,700","10,650","4,854,988","두산중공업"
"2021.03.11","10,600","50","10,650","10,700","10,400","2,359,118","두산중공업"
"2021.03.10","10,650","150","11,000","11,050","10,550","1,459,284","두산중공업"
"2021.03.09","10,800","100","10,850","10,900","10,450","1,757,065","두산중공업"
"2021.03.08","10,700","100","10,850","11,100","10,650","1,403,614","두산중공업"
"2021.03.05","10,800","350","10,950","11,000","10,600","1,684,871","두산중공업"
"2021.03.04","11,150","150","11,050","11,350","10,850","2,115,583","두산중공업"
"2021.03.03","11,300","600","10,650","11,300","10,600","3,121,554","두산중공업"
"2021.03.02","10,700","100","10,900","10,900","10,500","1,873,327","두산중공업"
"2021.02.26","10,600","500","10,700","10,750","10,250","3,778,708","두산중공업"
"2021.02.25","11,100","850","10,450","11,200","10,250","3,366,323","두산중공업"
"2021.02.24","10,250","750","11,000","11,100","10,200","4,156,906","두산중공업"
"2021.02.23","11,000","200","10,950","11,150","10,700","2,576,210","두산중공업"
"2021.02.22","11,200","200","11,450","11,600","11,100","1,903,429","두산중공업"
"2021.02.19","11,400","100","11,500","11,650","11,100","2,094,577","두산중공업"
"2021.02.18","11,500","0","11,350","12,050","11,350","2,297,980","두산중공업"
"2021.02.17","11,500","350","11,750","11,800","11,400","2,387,142","두산중공업"
"2021.02.16","11,850","300","12,150","12,150","11,700","2,302,703","두산중공업"
"2021.02.15","12,150","50","12,200","12,250","11,900","1,855,160","두산중공업"
"2021.02.10","12,200","50","12,200","12,250","11,900","1,987,671","두산중공업"
"2021.02.09","12,250","0","12,350","12,600","12,250","1,847,594","두산중공업"
"2021.02.08","12,250","450","12,100","12,550","12,050","4,010,916","두산중공업"
"2021.02.05","11,800","250","11,650","12,550","11,500","4,819,620","두산중공업"
"2021.02.04","11,550","350","11,950","12,000","11,450","2,197,430","두산중공업"
"2021.02.03","11,900","50","11,900","12,000","11,700","2,222,041","두산중공업"
"2021.02.02","11,850","100","12,000","12,150","11,650","2,414,158","두산중공업"
"2021.02.01","11,950","200","11,500","12,000","11,100","4,094,484","두산중공업"
"2021.01.29","11,750","900","12,700","12,850","11,400","6,873,260","두산중공업"
"2021.01.28","12,650","500","12,800","13,000","12,600","3,045,073","두산중공업"
"2021.01.27","13,150","150","13,300","13,350","13,050","2,012,265","두산중공업"
"2021.01.26","13,300","50","13,900","13,900","13,250","3,704,644","두산중공업"
"2021.01.25","13,250","150","13,350","13,450","13,150","2,208,941","두산중공업"
"2021.01.22","13,400","50","13,600","13,700","13,300","2,646,725","두산중공업"
"2021.01.21","13,350","100","13,400","13,850","13,300","3,470,923","두산중공업"
"2021.01.20","13,250","50","13,350","13,450","12,950","2,542,378","두산중공업"
"2021.01.19","13,300","200","13,000","13,400","12,900","2,894,723","두산중공업"
"2021.01.18","13,100","450","13,400","13,450","13,000","2,739,294","두산중공업"
"2021.01.15","13,550","350","14,000","14,200","13,400","3,230,145","두산중공업"
"2021.01.14","13,900","600","13,300","14,400","13,100","7,981,165","두산중공업"
"2021.01.13","13,300","50","13,400","13,650","13,100","2,665,001","두산중공업"
"2021.01.12","13,250","200","13,250","13,450","12,900","3,281,855","두산중공업"
"2021.01.11","13,450","750","14,150","14,150","13,200","6,981,930","두산중공업"
"2021.01.08","14,200","50","14,400","14,450","14,000","4,418,318","두산중공업"
"2021.01.07","14,150","0","14,550","14,600","14,050","3,295,124","두산중공업"
"2021.01.06","14,150","550","14,800","14,900","14,100","4,183,844","두산중공업"
"2021.01.05","14,700","800","14,050","15,000","13,900","7,228,208","두산중공업"
"2021.01.04","13,900","400","13,600","13,950","13,450","3,627,782","두산중공업"
"2020.12.30","13,500","450","13,100","13,550","12,900","3,220,580","두산중공업"
"2020.12.29","13,050","200","12,850","13,300","12,750","2,971,656","두산중공업"
"2020.12.28","12,850","500","13,450","13,500","12,700","4,876,853","두산중공업"
"2020.12.24","13,350","250","12,950","13,700","12,600","6,990,921","두산중공업"
"2020.12.23","13,100","300","13,500","13,800","13,050","2,882,549","두산중공업"
"2020.12.22","13,400","500","13,700","14,000","13,350","2,891,737","두산중공업"
"2020.12.21","13,900","0","13,750","14,100","13,700","2,137,240","두산중공업"
"2020.12.18","13,900","450","14,300","14,300","13,850","2,692,526","두산중공업"
"2020.12.17","14,350","500","13,850","14,800","13,400","5,667,891","두산중공업"
"2020.12.16","13,850","450","14,450","14,500","13,650","4,129,545","두산중공업"
"2020.12.15","14,300","100","14,500","14,650","14,250","1,419,318","두산중공업"
"2020.12.14","14,400","350","14,600","14,650","14,350","1,705,707","두산중공업"
"2020.12.11","14,750","150","14,800","14,950","14,400","3,540,864","두산중공업"
"2020.12.10","14,600","50","14,350","14,700","14,200","3,025,117","두산중공업"
"2020.12.09","14,550","150","14,600","14,750","14,400","2,180,486","두산중공업"
"2020.12.08","14,400","0","14,400","15,150","14,250","3,639,869","두산중공업"
"2020.12.07","14,400","500","14,700","14,750","14,200","3,682,592","두산중공업"
"2020.12.04","14,900","100","14,950","15,000","14,600","3,422,729","두산중공업"
"2020.12.03","15,000","50","15,100","15,450","14,700","4,046,522","두산중공업"
"2020.12.02","15,050","450","15,250","15,950","14,950","7,731,027","두산중공업"
"2020.12.01","15,500","1,250","16,350","16,600","15,500","9,105,455","두산중공업"
"2020.11.30","16,750","350","17,450","17,700","16,150","28,023,172","두산중공업"
"2020.11.27","17,100","1,050","16,100","17,400","15,800","16,536,985","두산중공업"
"2020.11.26","16,050","650","15,250","16,150","15,100","7,391,253","두산중공업"
"2020.11.25","15,400","100","15,300","15,550","14,850","4,523,336","두산중공업"
"2020.11.24","15,300","0","15,400","15,600","15,100","3,872,144","두산중공업"
"2020.11.23","15,300","500","14,800","15,400","14,650","4,409,425","두산중공업"
"2020.11.20","14,800","150","14,650","15,000","14,450","2,685,588","두산중공업"
"2020.11.19","14,650","250","14,600","15,000","14,300","5,002,875","두산중공업"
"2020.11.18","14,900","950","15,650","15,700","14,800","7,600,712","두산중공업"
"2020.11.17","15,850","100","15,800","16,150","15,150","4,073,172","두산중공업"
"2020.11.16","15,750","700","16,400","16,500","15,700","5,797,926","두산중공업"
"2020.11.13","16,450","50","16,300","16,600","16,100","5,190,976","두산중공업"
"2020.11.12","16,400","50","16,300","16,550","15,850","5,682,191","두산중공업"
"2020.11.11","16,350","400","16,250","16,700","15,750","11,496,128","두산중공업"
"2020.11.10","15,950","300","15,750","15,950","15,200","6,414,858","두산중공업"
"2020.11.09","15,650","950","15,000","16,450","15,000","16,870,984","두산중공업"
"2020.11.06","14,700","150","14,700","14,900","14,150","4,993,545","두산중공업"
"2020.11.05","14,550","700","14,250","14,600","13,950","5,530,543","두산중공업"
"2020.11.04","13,850","500","14,550","14,600","13,350","7,308,120","두산중공업"
"2020.11.03","14,350","450","14,050","14,500","13,800","4,684,381","두산중공업"
"2020.11.02","13,900","150","13,600","14,000","13,550","2,237,212","두산중공업"
"2020.10.30","13,750","400","14,250","14,450","13,600","3,740,736","두산중공업"
"2020.10.29","14,150","350","13,400","14,150","13,350","5,385,965","두산중공업"
"2021.03.25","121,000","8,500","113,000","121,000","112,500","599,483","SKC"
"2021.03.24","112,500","5,500","105,500","114,000","104,500","592,142","SKC"
"2021.03.23","107,000","7,000","116,000","119,000","105,500","1,266,374","SKC"
"2021.03.22","114,000","0","0","0","0","0","SKC"
"2021.03.19","114,000","0","0","0","0","0","SKC"
"2021.03.18","114,000","0","0","0","0","0","SKC"
"2021.03.17","114,000","0","0","0","0","0","SKC"
"2021.03.16","114,000","0","0","0","0","0","SKC"
"2021.03.15","114,000","0","0","0","0","0","SKC"
"2021.03.12","114,000","0","0","0","0","0","SKC"
"2021.03.11","114,000","0","0","0","0","0","SKC"
"2021.03.10","114,000","0","0","0","0","0","SKC"
"2021.03.09","114,000","0","0","0","0","0","SKC"
"2021.03.08","114,000","0","0","0","0","0","SKC"
"2021.03.05","114,000","4,000","115,500","117,000","112,000","398,414","SKC"
"2021.03.04","118,000","2,500","118,000","122,500","116,500","302,881","SKC"
"2021.03.03","120,500","4,000","116,000","121,000","113,500","303,989","SKC"
"2021.03.02","116,500","1,000","121,500","122,000","115,500","410,375","SKC"
"2021.02.26","117,500","3,500","117,000","118,500","114,500","485,222","SKC"
"2021.02.25","121,000","500","124,000","125,500","119,500","455,643","SKC"
"2021.02.24","120,500","6,500","127,000","128,500","118,500","713,869","SKC"
"2021.02.23","127,000","5,000","127,000","131,500","126,000","461,857","SKC"
"2021.02.22","132,000","5,500","137,500","138,500","130,500","405,858","SKC"
"2021.02.19","137,500","500","137,000","139,500","132,500","407,922","SKC"
"2021.02.18","138,000","0","137,500","143,000","136,500","410,092","SKC"
"2021.02.17","138,000","1,500","135,500","139,000","133,000","346,999","SKC"
"2021.02.16","136,500","0","138,000","138,000","133,500","345,827","SKC"
"2021.02.15","136,500","5,500","128,000","138,500","128,000","652,023","SKC"
"2021.02.10","131,000","7,000","125,000","132,500","124,000","680,105","SKC"
"2021.02.09","124,000","1,500","127,000","129,500","123,000","520,670","SKC"
"2021.02.08","125,500","5,000","130,000","130,000","123,500","611,461","SKC"
"2021.02.05","130,500","1,500","133,500","135,500","128,500","450,527","SKC"
"2021.02.04","132,000","4,500","135,500","137,500","130,000","402,331","SKC"
"2021.02.03","136,500","1,500","137,000","137,500","133,000","486,004","SKC"
"2021.02.02","135,000","10,500","126,500","139,000","124,000","1,291,196","SKC"
"2021.02.01","124,500","3,500","122,000","124,500","118,000","513,469","SKC"
"2021.01.29","121,000","2,500","125,500","125,500","115,000","678,971","SKC"
"2021.01.28","123,500","4,000","122,000","126,500","121,000","571,812","SKC"
"2021.01.27","127,500","2,500","130,500","133,500","122,000","686,850","SKC"
"2021.01.26","130,000","4,500","126,500","130,000","123,000","572,105","SKC"
"2021.01.25","125,500","4,000","122,500","130,000","121,000","709,263","SKC"
"2021.01.22","121,500","3,000","118,500","125,000","117,000","901,526","SKC"
"2021.01.21","118,500","7,000","111,500","119,000","110,000","613,499","SKC"
"2021.01.20","111,500","1,500","112,000","112,500","107,000","456,460","SKC"
"2021.01.19","110,000","9,000","104,500","112,000","104,000","1,108,463","SKC"
"2021.01.18","101,000","3,000","102,000","104,000","99,800","311,133","SKC"
"2021.01.15","104,000","1,000","106,000","107,000","102,000","351,697","SKC"
"2021.01.14","105,000","5,700","101,500","105,000","99,800","435,318","SKC"
"2021.01.13","99,300","1,200","100,500","101,500","98,500","378,084","SKC"
"2021.01.12","100,500","2,500","101,000","101,500","97,200","626,246","SKC"
"2021.01.11","103,000","3,500","108,500","110,000","99,900","964,841","SKC"
"2021.01.08","106,500","4,500","104,500","110,000","102,000","756,952","SKC"
"2021.01.07","102,000","0","103,000","105,000","101,000","454,619","SKC"
"2021.01.06","102,000","500","104,000","107,000","100,500","633,921","SKC"
"2021.01.05","102,500","1,000","100,500","104,000","99,100","535,864","SKC"
"2021.01.04","101,500","7,500","95,800","102,500","94,000","1,004,073","SKC"
"2020.12.30","94,000","600","94,000","94,100","92,600","315,760","SKC"
"2020.12.29","93,400","1,700","92,000","93,400","90,500","362,230","SKC"
"2020.12.28","91,700","100","92,000","92,200","90,500","248,044","SKC"
"2020.12.24","91,600","700","90,900","92,500","89,900","292,107","SKC"
"2020.12.23","90,900","900","89,600","91,500","88,100","296,034","SKC"
"2020.12.22","90,000","3,700","93,400","93,500","89,700","424,790","SKC"
"2020.12.21","93,700","1,900","91,900","94,100","89,800","505,215","SKC"
"2020.12.18","91,800","200","93,900","94,900","91,000","491,884","SKC"
"2020.12.17","91,600","3,100","89,000","93,000","88,700","796,719","SKC"
"2020.12.16","88,500","2,600","86,500","89,600","85,900","453,470","SKC"
"2020.12.15","85,900","100","86,500","86,500","84,800","159,345","SKC"
"2020.12.14","86,000","1,500","86,600","86,900","85,200","255,519","SKC"
"2020.12.11","87,500","300","87,800","87,900","86,600","184,554","SKC"
"2020.12.10","87,200","700","87,100","87,600","85,300","310,353","SKC"
"2020.12.09","87,900","2,800","86,100","88,400","85,600","388,399","SKC"
"2020.12.08","85,100","900","84,200","87,400","84,200","333,032","SKC"
"2020.12.07","84,200","2,400","86,600","86,600","83,800","316,254","SKC"
"2020.12.04","86,600","1,700","88,700","88,800","85,900","445,721","SKC"
"2020.12.03","88,300","600","88,900","89,500","87,900","240,573","SKC"
"2020.12.02","88,900","0","89,000","89,100","87,700","289,253","SKC"
"2020.12.01","88,900","800","89,900","90,400","88,100","339,019","SKC"
"2020.11.30","89,700","1,100","89,800","90,500","87,800","614,056","SKC"
"2020.11.27","88,600","6,200","83,500","89,100","83,400","1,250,995","SKC"
"2020.11.26","82,400","100","82,500","82,800","81,600","182,072","SKC"
"2020.11.25","82,500","1,700","85,400","85,500","82,200","361,883","SKC"
"2020.11.24","84,200","400","84,500","84,600","83,500","223,633","SKC"
"2020.11.23","83,800","900","83,900","84,400","83,400","212,157","SKC"
"2020.11.20","82,900","400","83,900","84,000","82,500","156,602","SKC"
"2020.11.19","83,300","0","83,300","84,800","82,300","202,375","SKC"
"2020.11.18","83,300","2,100","81,200","83,500","80,900","215,481","SKC"
"2020.11.17","81,200","100","81,600","82,500","81,100","182,022","SKC"
"2020.11.16","81,100","700","80,500","81,100","79,700","232,319","SKC"
"2020.11.13","81,800","500","81,500","82,200","79,700","209,953","SKC"
"2020.11.12","82,300","200","82,600","82,800","81,900","135,843","SKC"
